year,duration,rating,votes,meta_score,budget,opening_weekend_gross,gross_worldwide
2020,86,4.1,149,0,0,602,1577
2020,0,4.6,8,0,3000000,1070,1070
2020,87,5.2,2800,0,0,303,1330726
2020,107,7.0,98,0,20000,790,790
2020,104,6.5,979,0,0,432,4654655
2020,91,5.4,729,0,6000000,256,3405155
2020,137,6.8,7300,52.0,0,46,160187
2020,123,6.6,232000,68.0,20000000,0,0
2020,119,6.4,145000,64.0,34000000,0,52300000
2020,116,6.7,58000,38.0,45000000,0,0
2020,115,5.8,163000,66.0,200000000,0,69965374
2020,100,6.8,84000,56.0,45000000,0,1753823
2020,117,7.7,211000,79.0,0,0,12745392
2020,90,6.7,104000,67.0,0,0,5184368
2020,91,7.0,123000,64.0,50300000,0,0
2020,125,6.7,191000,70.0,70000000,0,0
2020,120,7.3,39000,59.0,0,0,1700000
2020,118,6.4,153000,66.0,14000000,0,1351662
2020,116,6.8,276000,56.0,65000000,0,0
2020,106,7.5,12000,80.0,0,0,22394
2020,111,5.6,22000,31.0,0,0,304931
2020,131,6.8,85000,79.0,25000000,0,0
2020,97,4.7,5800,57.0,0,0,106045
2020,111,6.2,102000,49.0,95000000,0,0
2020,129,7.7,200000,76.0,35000000,0,0
2020,88,5.7,28000,58.0,0,0,499649
2020,90,5.6,20000,44.0,0,0,302127
2020,123,6.0,48000,46.0,18000000,0,0
2020,113,6.0,101000,51.0,85000000,0,0
2020,103,8.0,42000,87.0,12000000,0,1310720
2020,109,6.3,29000,13.0,0,0,34561
2020,96,5.3,7600,37.0,9591845,0,0
2020,96,3.6,33000,67.0,0,0,692459
2020,106,6.8,47000,56.0,0,0,2431995
2020,118,5.7,92000,58.0,0,0,70018
2020,57,6.5,44000,73.0,0,0,443807
2020,91,4.6,14000,29.0,15000000,0,638221
2020,136,7.1,79000,67.0,35000000,0,2180452
2020,115,4.9,6200,0,150000000,0,596370
2020,113,6.4,14000,58.0,0,0,2217874
2020,103,4.7,24000,46.0,0,0,858281
2020,97,4.6,18000,54.0,0,0,1922557
2020,104,5.7,13000,0,25000000,0,2407255
2020,88,5.9,9800,60.0,250000,0,78665
2020,124,7.1,39000,0,14000000,0,6000546
2020,113,4.8,9800,46.0,0,0,170581
2020,118,6.2,11000,55.0,16000000,0,0
2020,96,6.4,38000,73.0,0,0,992103
2020,99,5.6,11000,59.0,0,0,8721243
2020,122,6.9,3200,0,3360000,0,2506839
2020,84,4.8,12000,27.0,0,0,620836
2020,106,6.4,11000,62.0,0,0,1928777
2020,107,6.5,19000,32.0,21000000,0,3215636
2020,130,5.9,30000,55.0,0,0,187430
2020,97,4.7,8700,41.0,0,0,307873
2020,104,5.9,11000,20.0,0,0,126068
2020,99,6.4,39000,46.0,0,0,10200000
2020,118,6.8,20000,67.0,0,0,106645
2020,94,5.6,13000,38.0,0,0,345289
2020,94,5.2,8200,41.0,2300000,0,771222
2020,130,6.7,1500,64.0,375000,0,0
2020,102,6.6,51000,69.0,0,0,2110618
2020,105,5.8,31000,43.0,0,0,7792716
2020,110,6.6,5500,0,1000000,0,1593464
2020,117,6.0,16000,55.0,0,0,128761
2020,102,2.9,11000,27.0,8000000,0,99924
2020,74,2.7,1800,7.0,7500000,0,0
2020,88,5.0,2700,24.0,0,0,13849
2020,104,5.8,18000,29.0,0,0,181415
2020,102,5.5,4300,53.0,0,0,7671
2020,88,5.9,5600,56.0,3000000,0,102015
2020,101,6.3,24000,47.0,0,0,371962
2020,147,6.0,4000,58.0,20000000,0,30940
2020,97,5.3,7500,49.0,0,0,177143
2020,110,6.4,4600,52.0,24000000,0,0
2020,100,6.2,18000,62.0,0,0,32668
2020,131,5.4,8800,0,1000000,0,6854
2020,97,6.3,12000,67.0,0,0,496008
2020,101,8.0,40000,97.0,4500000,0,813253
2020,135,7.5,37000,0,21500000,0,45221814
2020,114,7.1,35000,83.0,16937665,0,0
2020,127,7.4,14000,53.0,4000000,0,4849240
2020,115,7.2,24000,55.0,0,0,755878
2020,112,6.5,7500,63.0,0,0,980690
2020,90,5.4,12000,63.0,0,0,675001
2020,97,5.8,5800,0,2300000,0,26976
2020,130,7.1,8200,0,500000000,0,7099734
2020,91,3.4,3800,34.0,5000000,0,49104
2020,131,6.5,1800,0,598512479,0,12916151
2020,88,6.1,10000,44.0,0,0,2319180
2020,97,6.2,4100,52.0,0,0,1111401
2020,107,6.1,14000,76.0,0,0,275863
2020,115,5.5,3800,0,2800000,0,508801
2020,87,4.4,8900,35.0,0,0,21676
2020,96,4.8,3100,11.0,0,0,907236
2020,105,6.9,15000,0,13000000,0,18066143
2020,104,5.5,8300,51.0,30000000,0,0
2020,92,5.0,10000,54.0,0,0,583134
2020,89,7.3,4600,81.0,0,0,532122
2020,70,6.7,4800,80.0,0,0,13475
2020,82,3.2,5900,0,5000000,0,618
2020,129,6.2,16000,52.0,11000000,0,0
2020,144,7.9,10000,0,20000000,0,1106211
2020,92,7.0,8300,59.0,0,0,87071
2020,95,6.8,13000,54.0,0,0,6172042
2020,118,3.4,16000,0,280000000,0,1109387
2020,98,5.5,3800,53.0,0,0,3661
2020,106,5.5,14000,41.0,0,0,4400000
2020,163,7.3,25000,0,800000000,0,28477890
2020,134,5.6,6400,0,650000000,0,16653687
2020,105,6.2,2600,60.0,0,0,48582
2020,96,4.7,1500,49.0,0,0,19242
2020,97,4.8,4700,39.0,0,0,70248
2020,95,4.9,1600,27.0,0,0,846294
2020,90,4.0,12000,26.0,3500000,0,220371
2020,105,5.0,2700,42.0,0,0,104856
2020,94,4.9,10000,54.0,0,0,4609
2020,99,6.1,2500,0,50097486,0,16842
2020,113,6.6,4400,50.0,0,0,1477512
2020,94,4.4,7700,31.0,0,0,292271
2020,89,6.5,1700,81.0,0,0,639760
2020,104,6.9,7500,64.0,2230000,0,227290
2020,91,5.7,2300,0,15000000,0,6977378
2020,93,5.9,5800,45.0,0,0,688554
2020,98,4.6,7300,46.0,0,0,1123693
2020,105,6.1,4100,51.0,0,0,34444
2020,99,6.8,1400,75.0,0,0,36184
2020,80,5.6,3800,68.0,0,0,23898
2020,86,7.0,5800,77.0,0,0,5689121
2020,109,6.0,2000,38.0,10000000,0,138950
2020,120,7.9,12000,0,500000,0,12005
2020,91,7.0,1500,72.0,0,0,1470
2020,74,4.7,1600,0,25000000,0,59110
2012,143,8.0,1500000,69.0,220000000,207438708,1520538536
2012,164,8.4,1900000,78.0,250000000,160887295,1114976407
2012,142,7.2,1000000,68.0,78000000,152535747,695220619
2012,143,7.8,748000,81.0,200000000,88364714,1108594137
2012,169,7.8,899000,58.0,180000000,84617303,1017107150
2012,115,5.6,271000,52.0,120000000,141067634,848593948
2012,136,6.9,729000,66.0,230000000,62004688,758707722
2012,93,7.1,460000,69.0,185000000,66323594,538983207
2012,106,6.9,680000,62.0,50000000,54415205,549368315
2012,93,6.8,207000,60.0,145000000,60316738,746921274
2012,86,6.4,136000,46.0,70000000,70217070,349305397
2012,101,7.7,477000,72.0,165000000,49038712,471222950
2012,150,7.3,278000,87.0,65000000,944308,275293450
2012,106,6.8,399000,58.0,225000000,54592779,654213485
2012,165,8.5,1800000,81.0,100000000,30122888,426076293
2012,88,6.5,234000,49.0,95000000,46629259,877244782
2012,127,6.1,309000,57.0,170000000,56217700,396592829
2012,158,7.5,353000,63.0,61000000,27281735,442757529
2012,91,7.0,295000,47.0,85000000,42522194,358488860
2012,92,6.2,330000,45.0,45000000,49514769,376152455
2012,109,7.2,620000,69.0,42000000,36302612,201585556
2012,120,7.7,651000,86.0,44500000,19458109,232325503
2012,122,7.7,758000,81.0,21000000,443003,236412453
2012,124,7.0,674000,64.0,130000000,51050101,403354469
2012,115,6.7,243000,52.0,85000000,40172720,208076205
2012,104,6.8,209000,43.0,30000000,41202458,196114570
2012,127,7.9,683000,79.0,120000000,22451514,609016565
2012,110,6.1,150000,72.0,7000000,39127170,167282900
2012,135,6.6,321000,61.0,125000000,38142825,276144750
2012,94,5.7,116000,41.0,79000000,27335363,335288576
2012,97,7.2,200000,58.0,145000000,23773465,306941670
2012,157,7.4,329000,95.0,40000000,417150,132820716
2012,138,7.3,386000,76.0,31000000,24900566,161772375
2012,122,6.5,52000,51.0,12000000,33636303,96070507
2012,85,6.1,139000,50.0,95000000,26588460,104907746
2012,103,6.6,328000,51.0,100000000,28591370,314975955
2012,99,5.7,199000,37.0,150000000,33457188,301970083
2012,130,7.0,378000,50.0,60000000,15210156,218340595
2012,113,6.2,287000,55.0,150000000,29685274,245527149
2012,105,6.0,27000,36.0,25000000,14554053,119772232
2012,132,6.6,292000,51.0,250000000,30180188,284139100
2012,110,6.4,73000,40.0,12000000,24476632,82499399
2012,134,6.2,155000,59.0,35000000,11579175,88215156
2012,109,6.4,128000,51.0,25000000,24349815,96262212
2012,119,7.4,615000,84.0,30000000,20801552,176506819
2012,114,5.0,12000,42.0,20000000,25390575,66899242
2012,131,5.8,263000,41.0,209000000,25534825,303025485
2012,112,7.1,339000,66.0,17000000,5149433,115647737
2012,106,5.6,93000,46.0,85000000,18132085,183018522
2012,84,7.0,269000,69.0,12000000,22004098,126636097
2012,100,6.3,45000,65.0,30000000,14650121,114281051
2012,88,6.3,164000,39.0,70000000,25306725,160112671
2012,101,6.4,116000,39.0,25000000,22518358,99357138
2012,83,6.5,349000,58.0,65000000,17435092,179379533
2012,118,6.2,271000,43.0,125000000,25577758,198467607
2012,89,5.8,27000,35.0,40000000,15891055,74939189
2012,113,6.7,229000,49.0,50000000,21514080,234989584
2012,92,7.0,113000,72.0,60000000,14087050,107139399
2012,103,6.3,197000,31.0,65000000,17405930,156491279
2012,88,6.7,244000,46.0,12000000,21051363,102731865
2012,95,6.4,196000,62.0,17000000,20874072,128955898
2012,88,4.7,72000,40.0,5000000,29003866,142802657
2012,83,4.2,38000,18.0,1000000,33732515,101758490
2012,105,6.6,49000,47.0,25000000,10822903,56012642
2012,125,5.9,38000,46.0,58000000,18782154,50365498
2012,92,5.9,65000,45.0,14000000,17732480,85446075
2012,94,6.3,32000,54.0,22000000,14623599,77229695
2012,110,6.8,297000,53.0,3000000,18007634,82515113
2012,131,6.4,137000,59.0,45000000,16016910,82966152
2012,94,7.8,374000,84.0,16000000,522996,68297476
2012,105,6.4,97000,40.0,42000000,11816596,73100172
2012,93,5.3,82000,31.0,65000000,14276668,50950296
2012,92,5.1,34000,56.0,30000000,17010125,54819301
2012,95,5.3,154000,39.0,65000000,21052227,240159255
2012,110,5.7,77000,41.0,40000000,10547068,84384002
2012,109,7.6,280000,68.0,7000000,13152683,55078146
2012,123,5.9,83000,47.0,75000000,14437269,59418613
2012,105,5.9,165000,42.0,69000000,16306974,116471580
2012,116,7.2,258000,58.0,26000000,10001982,55404207
2012,95,5.8,41000,50.0,40000000,5290629,41863726
2012,116,5.6,115000,31.0,70000000,13453714,57719093
2012,111,6.8,70000,58.0,30000000,12162040,48963137
2012,102,5.7,135000,36.0,68000000,12750297,68267862
2012,87,6.9,122000,74.0,39000000,11412213,85613658
2012,99,6.4,59000,43.0,33000000,11731708,140470746
2012,110,5.7,8500,43.0,0,15583924,35579177
2012,87,4.8,11000,26.0,2500000,31610,33449086
2012,101,5.5,83000,31.0,10000000,12287234,44287131
2012,88,6.7,53000,73.0,55000000,11137734,123069765
2012,118,5.7,9000,44.0,25000000,11225190,31158113
2012,124,6.2,104000,62.0,30000000,10610060,54169363
2012,172,7.4,380000,55.0,102000000,9612247,130516424
2012,91,5.3,45000,22.0,40000000,11515790,38084162
2012,101,5.2,36000,30.0,35000000,11396768,34618867
2012,93,6.0,14000,57.0,12000000,7138266,32726956
2012,116,5.8,6800,54.0,14000000,11643342,24637800
2012,130,7.4,194000,76.0,10000000,2215891,32613173
2012,140,7.3,298000,68.0,15000000,279457,47162802
2012,91,6.5,120000,66.0,35000000,6030164,31083599
2012,107,6.5,21000,61.0,40000000,7760205,24740061
2012,114,7.5,255000,73.0,45000000,143818,198087212
2012,102,6.6,160000,40.0,42000000,8001932,47636031
2012,91,5.9,46000,26.0,40000000,6176280,22044277
2012,98,6.8,22000,64.0,11000000,47122,59520298
2012,86,5.0,70000,32.0,1000000,7955307,38390020
2012,103,7.9,568000,67.0,13000000,228359,33384127
2012,95,4.9,68000,16.0,20000000,8023036,55362705
2012,98,5.6,82000,53.0,0,6526650,23812816
2012,94,6.5,121000,55.0,30000000,7892539,41564670
2012,112,6.3,92000,54.0,17000000,361359,73258078
2012,138,7.1,191000,86.0,32000000,736311,28288071
2012,110,6.4,89000,44.0,26000000,7289642,29699345
2012,95,5.4,65000,51.0,15000000,7910980,20546518
2012,97,6.2,156000,64.0,15000000,6812900,37930465
2012,110,7.1,280000,66.0,15000000,4174915,29347202
2012,95,6.0,102000,48.0,20000000,6231836,32948113
2012,94,5.3,152000,63.0,5000000,263002,32016127
2012,100,6.1,38000,50.0,2000000,4526222,16816647
2012,95,7.1,304000,60.0,50000000,6278491,41037742
2012,105,5.7,32000,27.0,35000000,5750288,30962335
2012,129,6.6,109000,63.0,40600000,320690,68929150
2012,93,7.2,86000,86.0,1800000,169702,21107746
2012,91,6.7,8300,51.0,0,2162993,34153101
2012,114,7.0,45000,49.0,16000000,4255423,12558931
2012,94,5.9,47000,36.0,0,4770360,19767535
2012,102,7.0,83000,37.0,6000000,4750894,15950164
2012,92,5.7,53000,48.0,45000000,4548201,21947209
2012,86,5.4,16000,37.0,14000000,4101017,11417362
2012,107,6.6,56000,73.0,12000000,2002165,35485056
2012,106,6.6,40000,55.0,15000000,173915,11039031
2012,101,6.7,121000,59.0,10000000,3822803,11681781
2012,82,6.1,56000,38.0,7500000,3104269,9929706
2012,127,7.9,108000,95.0,8900000,68266,29664140
2012,94,5.9,13000,55.0,0,81362,10980481
2012,98,6.8,81000,55.0,15700000,287715,27039669
2012,116,7.1,35000,45.0,20000000,2268274,7942116
2012,95,7.2,44000,79.0,1000000,113467,10656155
2012,84,5.5,22000,52.0,6000000,2287239,8446952
2012,145,6.6,5500,35.0,12000000,1885608,10173682
2012,121,6.4,7000,42.0,0,2603370,5378228
2012,125,6.4,36000,57.0,2000000,131718,20014680
2012,82,4.1,21000,18.0,17000000,2841488,11350665
2012,109,7.0,17000,78.0,0,171942,5341221
2012,86,7.4,98000,82.0,0,137398,8975688
2012,86,6.9,133000,72.0,750000,97762,4424699
2012,93,4.9,40000,22.0,20000000,1831588,16863583
2012,86,8.2,75000,79.0,0,27459,9380680
2012,92,6.6,6400,43.0,0,1183701,4174269
2012,105,6.5,15000,48.0,0,1014099,14858240
2012,111,5.3,7800,26.0,10000000,1751572,3336053
2012,101,3.5,2200,11.0,1200000,1708000,3329674
2012,89,7.0,66000,67.0,2500000,35539,4806423
2012,95,6.4,59000,41.0,15000000,1486390,5072654
2012,92,6.6,35000,59.0,0,107785,3640975
2012,176,6.7,60000,0,7217600,1283585,6797958
2012,140,7.3,47000,65.0,7395080,1638706,5277766
2012,80,5.6,1200,57.0,2000000,1478323,2940411
2012,151,8.1,90000,0,300000000,1061713,4490134
2012,93,5.6,7100,45.0,5000000,1384078,4709246
2012,104,7.2,107000,67.0,8000000,140822,9368803
2012,120,4.8,20000,0,450000000,1019213,4216988
2012,103,7.0,16000,67.0,10000000,38372,20423628
2012,101,7.6,6000,91.0,0,61552,2573616
2012,100,7.1,14000,80.0,1000000,51326,2495706
2012,132,5.7,40000,0,0,1139340,5543117
2012,118,7.4,27000,81.0,0,71742,7699095
2012,111,6.5,6100,64.0,0,65194,7816573
2012,81,6.7,12000,71.0,1000000,68801,2266067
2012,120,7.4,72000,73.0,15550182,27154,25807712
2012,174,6.9,28000,0,600000000,1140464,26001696
2012,106,6.8,82000,60.0,10000000,87946,4552970
2012,134,7.8,41000,0,0,745414,10299150
2012,105,5.9,2100,42.0,13000000,257364,1832541
2012,145,5.4,17000,0,450000000,847132,24922847
2012,90,6.7,4000,79.0,0,59164,3197615
2012,102,7.1,4700,74.0,0,27379,2139516
2012,90,6.9,8100,57.0,0,25728,9166865
2012,116,6.5,15000,60.0,5500000,36746,16722143
2012,108,7.5,14000,91.0,0,27053,2641053
2012,100,6.2,9300,67.0,0,72100,6366835
2012,105,7.1,16000,67.0,0,75279,6303709
2012,106,6.4,1600,65.0,0,470109,1561962
2012,137,7.5,53000,73.0,6000000,38212,14758997
2012,118,7.1,53000,62.0,16600000,22168,22842887
2012,115,7.5,79000,64.0,10000000,124000,3428048
2012,144,7.9,15000,82.0,0,262004,3842919
2012,103,5.7,16000,38.0,0,694447,2085617
2012,98,7.5,22000,81.0,0,41253,6499169
2012,75,7.7,8900,75.0,0,0,1358668
2012,105,7.3,3800,63.0,0,125691,3820405
2012,85,6.0,17000,55.0,850000,143935,1386088
2012,146,6.3,16000,0,7980000,647956,2724695
2012,155,5.6,10000,0,700000000,561996,28775262
2012,101,5.1,683,29.0,0,641542,1213128
2012,101,5.2,33000,57.0,1500000,642942,1544989
2012,102,7.4,4800,72.0,0,0,1552730
2012,110,5.8,7400,0,0,637100,2293823
2012,86,7.4,796,82.0,225000,1970,1109276
2012,99,7.4,29000,74.0,6000000,21480,2711379
2012,88,1.7,16000,32.0,20000000,443901,1065907
2012,112,6.4,30000,54.0,0,536591,3499442
2012,105,7.2,17000,86.0,0,63410,6908277
2012,90,6.2,12000,69.0,0,42838,1674776
2012,92,7.0,5000,0,2000000,525192,1034448
2012,109,7.1,16000,76.0,4300000,31498,2362019
2012,99,7.4,52000,77.0,0,22379,3001877
2012,104,7.8,349,69.0,0,0,809590
2012,103,5.2,3900,41.0,0,39962,1157257
2012,117,4.9,4300,0,0,405926,1574703
2012,140,5.8,25000,0,450000000,381784,29342463
2012,141,4.3,11000,0,300000000,341552,1618361
2012,109,5.1,51000,58.0,20500000,70339,7029095
2012,124,6.0,44000,56.0,25000000,39550,9617377
2012,113,7.1,12000,69.0,0,31270,8880936
2012,144,7.9,2500,83.0,0,22088,701278
2012,157,5.2,8200,0,0,427043,9520886
2012,107,5.7,41000,45.0,12500000,102706,3783865
2012,135,6.8,12000,75.0,0,136993,87129910
2012,146,5.3,21000,0,0,326508,10113993
2012,115,7.0,50000,85.0,0,18866,1953562
2012,96,6.0,15000,61.0,8000000,23942,4058113
2012,115,8.3,385000,77.0,20000000,43045,15886373
2012,112,6.0,5000,65.0,20000000,19182,636399
2012,149,5.0,4700,0,0,389901,8036853
2012,108,5.8,3100,48.0,1200000,261190,595018
2012,112,5.8,30000,58.0,0,116551,2801166
2012,107,6.9,2300,84.0,0,29400,639121
2012,130,6.8,15000,54.0,0,30920,2176576
2012,126,7.7,46000,0,0,169209,6456358
2012,102,6.4,18000,53.0,0,43990,983124
2012,91,7.5,4600,81.0,0,41104,881661
2012,108,7.3,2900,72.0,0,0,629107
2012,117,8.2,42000,92.0,1000000,27450,726324
2012,87,5.3,50000,53.0,3000000,181494,12128575
2012,140,6.4,6100,0,0,240792,689861
2012,103,7.1,18000,82.0,15500000,39392,2688444
2012,90,6.5,1600,68.0,0,17414,390024
2012,105,7.3,35000,72.0,0,31441,16190771
2012,105,5.6,8100,61.0,0,16095,487965
2012,141,4.4,8300,0,0,228967,835095
2012,81,6.7,18000,71.0,500000,26943,499725
2012,83,3.8,47000,24.0,5000000,182237,8518634
2012,75,6.4,281,59.0,0,8218,370218
2012,106,4.6,9400,20.0,0,240589,4227984
2012,101,7.0,28000,66.0,0,18837,13090471
2012,100,6.6,335,71.0,0,35196,342941
2012,84,6.6,19000,43.0,0,11290,9245235
2012,121,5.3,2000,48.0,0,40070,338803
2012,97,6.7,41000,55.0,2000000,27435,1150681
2012,119,7.7,8100,79.0,0,30570,325653
2012,90,6.4,39000,68.0,270000,16427,592116
2012,145,6.9,3800,41.0,33000000,105702,918487
2012,147,7.9,11000,80.0,0,13360,318317
2012,128,6.5,1700,0,10000000,83178,1533874
2012,96,5.5,47000,43.0,35000000,183125,17415418
2012,102,6.2,23000,80.0,0,29693,367406
2012,106,7.1,3600,66.0,0,150337,333388
2012,104,7.5,12000,82.0,0,25264,2585522
2012,80,7.8,23000,86.0,9600000,13078,8170333
2012,128,6.3,14000,60.0,0,88500,6202879
2012,112,6.8,2000,65.0,0,91233,4045381
2012,87,5.5,9100,49.0,0,31815,455754
2012,101,6.4,6300,79.0,0,55574,388331
2012,81,7.1,914,84.0,0,7086,244951
2012,102,5.1,224,36.0,1300000,109747,243616
2012,95,6.8,5600,63.0,1000000,20904,277651
2012,109,7.0,13000,76.0,0,21813,562878
2012,101,6.6,2000,75.0,200000,67909,236806
2012,84,6.9,1200,68.0,0,92257,231378
2012,121,4.1,2700,0,400000000,148133,4305016
2012,122,5.9,2800,32.0,0,63235,5712014
2012,101,7.2,1000,77.0,0,18761,219407
2012,95,6.4,7100,61.0,0,14387,11509942
2012,160,6.1,2300,0,0,129044,213476
2012,98,6.0,5300,52.0,0,85094,1317376
2012,98,7.9,5400,77.0,0,16453,219159
2012,101,5.6,8000,42.0,0,112788,747140
2012,150,6.0,2600,0,0,87921,687636
2012,93,5.3,11000,40.0,3000000,87475,223580
2012,98,7.4,6700,60.0,0,40489,2295163
2012,83,7.1,1000,58.0,0,13813,200238
2012,102,7.0,813,73.0,0,69306,195005
2012,146,6.2,3400,56.0,0,12200,1243980
2012,130,7.6,1800,0,0,62340,5816330
2012,88,2.7,294,0,125000,58240,180117
2012,111,6.8,13000,58.0,13000000,15690,12698385
2012,130,5.9,4700,0,0,94583,4083976
2012,84,5.2,879,0,500000,28340,177729
2012,111,7.7,44000,70.0,0,7100,6041503
2012,96,6.9,20000,45.0,0,110825,60648662
2012,94,7.0,5100,58.0,0,28050,174197
2012,106,2.6,1500,31.0,15000000,113882,252805
2012,104,2.5,6100,0,0,105366,5494896
2012,80,6.3,453,51.0,450000,12215,168916
2012,94,5.9,2300,52.0,3000000,83194,156996
2012,97,2.3,304,0,25000,30240,156072
2012,111,4.5,1100,0,0,119743,269845
2012,97,7.0,7400,81.0,0,15401,1218174
2012,88,7.1,1000,79.0,500000,13802,152791
2012,152,6.8,3500,0,0,97896,2634497
2012,98,6.9,703,0,2000000,76123,1042673
2012,86,7.3,18000,63.0,300000,3918,2826333
2012,102,7.1,5700,64.0,0,9361,654587
2012,82,2.8,966,0,0,47628,144123
2012,140,6.6,4100,0,0,95364,1813916
2012,99,6.3,41000,53.0,0,12467,141951
2012,89,8.3,3700,69.0,500000,19821,135228
2012,110,7.6,4400,86.0,0,28250,132055
2012,107,7.0,11000,86.0,100000000,5926,24676341
2012,105,6.6,1900,53.0,0,16900,1492780
2012,96,7.5,4100,77.0,0,34839,127257
2012,95,7.4,568,67.0,0,30953,126238
2012,152,7.5,13000,79.0,0,14622,673493
2012,100,6.0,2000,0,1200000,49829,232857
2012,93,5.9,97000,0,7500000,0,10109659
2012,92,6.1,1800,0,0,54675,120680
2012,102,5.4,20000,42.0,0,38018,9374932
2012,108,6.5,2400,65.0,12000000,43444,1528580
2012,95,6.4,420,63.0,0,7299,589945
2012,84,7.0,3300,66.0,500000,12287,128668
2012,100,7.6,3700,78.0,0,12195,210123
2012,87,6.9,192,58.0,0,7882,112679
2012,93,7.1,989,65.0,0,20717,124856
2012,85,1.7,462,0,10000000,83896,110904
2012,101,7.0,1700,64.0,0,4846,108118
2012,102,6.1,1700,74.0,3980000,13616,262390
2012,95,6.2,6600,62.0,0,23904,354939
2012,113,7.1,1500,69.0,0,15096,105998
2012,109,6.3,75000,45.0,60000000,28722,22187813
2012,81,6.6,2600,81.0,0,21065,116783
2012,109,6.9,21000,46.0,0,10367,123821
2012,110,6.0,3900,49.0,12700000,20050,4408087
2012,114,6.5,5700,56.0,0,22400,4822849
2012,150,5.1,1400,0,200000000,55501,131965
2012,90,6.7,2000,68.0,0,17194,111903
2012,101,6.2,13000,71.0,0,10672,2255291
2012,74,7.1,201,49.0,0,11515,100401
2012,116,5.8,72000,54.0,242000,36402,1944287
2012,112,5.3,878,0,1000000,49879,96734
2012,102,5.3,25000,54.0,20000000,33400,713616
2012,76,5.7,1700,58.0,0,34362,89435
2012,118,6.5,47000,66.0,8000000,16643,828284
2012,103,7.0,10000,74.0,0,15662,146222
2012,106,7.8,6600,74.0,0,11041,156695
2012,122,6.4,4800,76.0,5400000,13288,1305473
2012,85,6.5,504,29.0,1000000,40673,81432
2012,97,7.2,94000,49.0,0,34967,977671
2012,95,7.5,4400,70.0,0,5225,1605888
2012,90,7.6,169,66.0,0,0,79627
2012,77,7.3,6900,77.0,0,0,1567339
2012,87,6.5,3900,81.0,0,10000,96778
2012,86,6.0,26000,26.0,2900000,47800,1048704
2012,116,6.8,5900,76.0,0,7072,3350996
2012,93,7.6,7400,75.0,0,16500,71968
2012,84,6.3,828,74.0,0,10055,71906
2012,108,6.8,308,0,100000,3626,71737
2012,90,7.0,7700,84.0,3500000,8714,313387
2012,135,6.5,111,0,30000000,49926,80879
2012,89,5.0,365,0,0,20733,69394
2012,136,7.6,7700,71.0,0,9165,214313
2012,89,7.0,1600,56.0,0,4516,67421
2012,95,6.2,42000,52.0,12000000,19391,1946254
2012,106,7.0,2200,0,0,29016,667626
2012,120,6.7,121,74.0,0,5000,102015
2012,126,6.2,866,60.0,0,9020,328005
2012,88,6.5,31000,69.0,1300000,7384,2122909
2012,89,5.5,796,43.0,0,23190,61465
2012,88,6.4,12000,57.0,500000,15305,60818
2012,131,7.1,9000,77.0,1860000,12666,467491
2012,78,7.4,637,87.0,0,1492,60064
2012,89,8.1,44,83.0,0,0,59403
2012,93,6.3,1600,52.0,0,31097,4028543
2012,99,7.6,14000,82.0,0,6956,67054
2012,89,6.5,255,55.0,1000000,2009,78973
2012,89,4.8,13000,39.0,2000000,40179,294696
2012,105,6.2,4000,55.0,0,32206,197757387
2012,87,6.6,132,0,0,46410,54008
2012,110,6.0,2100,59.0,31000000,18027,2074864
2012,76,5.0,618,0,0,40952,52768
2012,114,6.2,68000,36.0,14000000,10340,14107313
2012,127,3.7,1300,0,0,52618,78024
2012,99,6.5,896,65.0,0,10981,51271
2012,131,6.2,3800,57.0,150000000,17791,2455359
2012,99,6.3,1700,62.0,0,13800,50292
2012,104,5.6,579,62.0,0,7166,50020
2012,115,5.0,375,0,8500000,23250,3466061
2012,86,6.2,269,68.0,0,5643,47439
2012,90,4.5,1800,8.0,0,26371,88327
2012,89,5.9,6300,62.0,2500000,25937,1547441
2012,94,6.2,11000,58.0,0,20424,106425
2012,93,7.7,43,55.0,350000,16011,45874
2012,117,7.3,3700,0,0,31113,1282717
2012,86,4.6,5800,28.0,0,12000,210565
2012,90,5.9,274,56.0,1500000,45000,46121
2012,111,6.5,3400,71.0,0,10305,132056
2012,87,4.2,261,0,0,17978,321081
2012,109,7.6,8800,0,0,19017,17876559
2012,97,7.9,10,0,500000,0,42393
2012,110,6.6,1700,39.0,8000000,4100,177753
2012,103,6.1,2200,65.0,0,10774,297469
2012,95,6.3,5500,46.0,0,6000,41113
2012,98,6.4,3400,54.0,750000,1450,41000
2012,135,8.2,39000,0,0,20568,40311
2012,96,7.6,6900,69.0,0,9202,39192
2012,115,6.5,6100,70.0,0,4674,124279
2012,94,4.3,7600,19.0,8000000,24978,1784286
2012,108,6.7,7600,67.0,0,2188,3889260
2012,82,7.5,280,58.0,0,7298,53804
